additional_relative_req|var_pop|agegroup|__var|__label|__stat_char|__stat_num2|__stat_num3|__stat_num1
no|bd_08#inc_2016_2021|65+|education_level|education_level: medium_education|330 (42.9)|42.9128738621586||330
no|bd_08#inc_2016_2021|65+|education_level|education_level: no_education|58 (7.5)|7.54226267880364||58
no|bd_08#inc_2016_2021|65+|education_level|education_level: short_education|220 (28.6)|28.6085825747724||220
no|bd_08#prev_2021|0-24|__n|__n|170,848 (100.0)|100||170848
no|bd_08#prev_2021|0-24|male|male|111,649 (65.3)|65.3499016669788||111649
no|bd_08#prev_2021|0-24|cci_g|cci_g: title||||
no|bd_08#prev_2021|0-24|cci_g|cci_g: +3|366 (0.2)|0.2142255103952||366
no|bd_08#prev_2021|0-24|cci_g|cci_g: 0|158,108 (92.5)|92.5430792283199||158108
no|bd_08#prev_2021|0-24|cci_g|cci_g: 1-2|12,374 (7.2)|7.24269526128488||12374
no|bd_08#prev_2021|0-24|age_index|age_index|17.7 (13.6;21.3)|13.5616438356164|21.2904109589041|17.709589041
no|bd_08#prev_2021|0-24|education_level|education_level: title||||
no|bd_08#prev_2021|0-24|education_level|education_level: long_education|1,026 (0.6)|0.60053380782918||1026
no|bd_08#prev_2021|0-24|education_level|education_level: medium_education|18,496 (10.8)|10.8259973777861||18496
no|bd_08#prev_2021|0-24|education_level|education_level: no_education|40,111 (23.5)|23.4775941187488||40111
no|bd_08#prev_2021|0-24|education_level|education_level: short_education|111,215 (65.1)|65.0958746956358||111215
no|bd_08#prev_2021|25-64|__n|__n|79,909 (100.0)|100||79909
no|bd_08#prev_2021|25-64|male|male|47,420 (59.3)|59.3425020961343||47420
no|bd_08#prev_2021|25-64|cci_g|cci_g: title||||
no|bd_08#prev_2021|25-64|cci_g|cci_g: +3|993 (1.2)|1.2426635297651||993
no|bd_08#prev_2021|25-64|cci_g|cci_g: 0|70,034 (87.6)|87.6421929945312||70034
no|bd_08#prev_2021|25-64|cci_g|cci_g: 1-2|8,882 (11.1)|11.1151434757036||8882
no|bd_08#prev_2021|25-64|age_index|age_index|33.3 (28.4;43.3)|28.3688524590164|43.3369863013698|33.279452055
no|bd_08#prev_2021|25-64|education_level|education_level: title||||
no|bd_08#prev_2021|25-64|education_level|education_level: long_education|12,876 (16.1)|16.1133289116369||12876
no|bd_08#prev_2021|25-64|education_level|education_level: medium_education|30,332 (38.0)|37.958177426823||30332
no|bd_08#prev_2021|25-64|education_level|education_level: no_education|1,395 (1.7)|1.74573577444342||1395
no|bd_08#prev_2021|25-64|education_level|education_level: short_education|35,306 (44.2)|44.1827578870965||35306
no|bd_08#prev_2021|65+|__n|__n|1,706 (100.0)|100||1706
no|bd_08#prev_2021|65+|male|male|823 (48.2)|48.2415005861664||823
no|bd_08#prev_2021|65+|cci_g|cci_g: title||||
no|bd_08#prev_2021|65+|cci_g|cci_g: +3|263 (15.4)|15.4161781946072||263
no|bd_08#prev_2021|65+|cci_g|cci_g: 0|829 (48.6)|48.5932004689331||829
no|bd_08#prev_2021|65+|cci_g|cci_g: 1-2|614 (36.0)|35.9906213364595||614
no|bd_08#prev_2021|65+|age_index|age_index|70.4 (67.2;75.8)|67.158904109589|75.7917808219178|70.369863014
no|bd_08#prev_2021|65+|education_level|education_level: title||||
no|bd_08#prev_2021|65+|education_level|education_level: long_education|428 (25.1)|25.0879249706916||428
no|bd_08#prev_2021|65+|education_level|education_level: medium_education|685 (40.2)|40.1524032825322||685
no|bd_08#prev_2021|65+|education_level|education_level: no_education|128 (7.5)|7.50293083235639||128
no|bd_08#prev_2021|65+|education_level|education_level: short_education|465 (27.3)|27.2567409144197||465
no|bd_09#inc_2016_2021|0-24|__n|__n|14,278 (100.0)|100||14278
no|bd_09#inc_2016_2021|0-24|male|male|9,455 (66.2)|66.2207592099734||9455
no|bd_09#inc_2016_2021|0-24|cci_g|cci_g: title||||
no|bd_09#inc_2016_2021|0-24|cci_g|cci_g: +3|47 (0.3)|0.32917775598823||47
no|bd_09#inc_2016_2021|0-24|cci_g|cci_g: 0|13,351 (93.5)|93.5074940467852||13351
no|bd_09#inc_2016_2021|0-24|cci_g|cci_g: 1-2|880 (6.2)|6.1633281972265||880
no|bd_09#inc_2016_2021|0-24|age_index|age_index|20.3 (17.9;22.4)|17.9494273523467|22.4386031888614|20.257496819
no|bd_09#inc_2016_2021|0-24|education_level|education_level: title||||
no|bd_09#inc_2016_2021|0-24|education_level|education_level: long_education|50 (0.4)|0.35018910211514||50
no|bd_09#inc_2016_2021|0-24|education_level|education_level: medium_education|2,137 (15.0)|14.9670822244011||2137
no|bd_09#inc_2016_2021|0-24|education_level|education_level: no_education|114 (0.8)|0.79843115282252||114
no|bd_09#inc_2016_2021|0-24|education_level|education_level: short_education|11,977 (83.9)|83.8842975206611||11977
no|bd_09#inc_2016_2021|25-64|__n|__n|9,062 (100.0)|100||9062
no|bd_09#inc_2016_2021|25-64|male|male|6,458 (71.3)|71.2646214963584||6458
no|bd_09#inc_2016_2021|25-64|cci_g|cci_g: title||||
no|bd_09#inc_2016_2021|25-64|cci_g|cci_g: +3|273 (3.0)|3.01258000441403||273
no|bd_09#inc_2016_2021|25-64|cci_g|cci_g: 0|7,425 (81.9)|81.935555065107||7425
no|bd_09#inc_2016_2021|25-64|cci_g|cci_g: 1-2|1,364 (15.1)|15.0518649304789||1364
no|bd_09#inc_2016_2021|25-64|age_index|age_index|34.9 (28.7;46.2)|28.6684931506849|46.1671232876712|34.907051426
no|bd_09#inc_2016_2021|25-64|education_level|education_level: title||||
no|bd_09#inc_2016_2021|25-64|education_level|education_level: long_education|928 (10.2)|10.2405649966894||928
no|bd_09#inc_2016_2021|25-64|education_level|education_level: medium_education|3,436 (37.9)|37.91657470757||3436
no|bd_09#inc_2016_2021|25-64|education_level|education_level: no_education|286 (3.2)|3.15603619510042||286
no|bd_09#inc_2016_2021|25-64|education_level|education_level: short_education|4,412 (48.7)|48.68682410064||4412
no|bd_09#inc_2016_2021|65+|__n|__n|949 (100.0)|100||949
no|bd_09#inc_2016_2021|65+|male|male|333 (35.1)|35.0895679662802||333
no|bd_09#inc_2016_2021|65+|cci_g|cci_g: title||||
no|bd_09#inc_2016_2021|65+|cci_g|cci_g: +3|201 (21.2)|21.1801896733403||201
no|bd_09#inc_2016_2021|65+|cci_g|cci_g: 0|356 (37.5)|37.5131717597471||356
no|bd_09#inc_2016_2021|65+|cci_g|cci_g: 1-2|392 (41.3)|41.3066385669125||392
no|bd_09#inc_2016_2021|65+|age_index|age_index|74.0 (69.3;80.0)|69.277588142825|80.013698630137|73.964870125
no|bd_09#inc_2016_2021|65+|education_level|education_level: title||||
no|bd_09#inc_2016_2021|65+|education_level|education_level: long_education|125 (13.2)|13.1717597471022||125
no|bd_09#inc_2016_2021|65+|education_level|education_level: medium_education|397 (41.8)|41.8335089567966||397
no|bd_09#inc_2016_2021|65+|education_level|education_level: no_education|63 (6.6)|6.63856691253951||63
no|bd_09#inc_2016_2021|65+|education_level|education_level: short_education|364 (38.4)|38.3561643835616||364
no|bd_09#prev_2021|0-24|__n|__n|11,785 (100.0)|100||11785
no|bd_09#prev_2021|0-24|male|male|7,322 (62.1)|62.1298260500636||7322
no|bd_09#prev_2021|0-24|cci_g|cci_g: title||||
no|bd_09#prev_2021|0-24|cci_g|cci_g: +3|49 (0.4)|0.41578277471361||49
no|bd_09#prev_2021|0-24|cci_g|cci_g: 0|10,839 (92.0)|91.9728468392023||10839
no|bd_09#prev_2021|0-24|cci_g|cci_g: 1-2|897 (7.6)|7.611370386084||897
no|bd_09#prev_2021|0-24|age_index|age_index|22.2 (20.1;23.7)|20.1202185792349|23.7342465753424|22.235616438
no|bd_09#prev_2021|0-24|education_level|education_level: title||||
no|bd_09#prev_2021|0-24|education_level|education_level: long_education|83 (0.7)|0.70428510818837||83
no|bd_09#prev_2021|0-24|education_level|education_level: medium_education|1,846 (15.7)|15.6639796351294||1846
no|bd_09#prev_2021|0-24|education_level|education_level: no_education|191 (1.6)|1.62070428510818||191
no|bd_09#prev_2021|0-24|education_level|education_level: short_education|9,665 (82.0)|82.011030971574||9665
no|bd_09#prev_2021|25-64|__n|__n|41,445 (100.0)|100||41445
no|bd_09#prev_2021|25-64|male|male|28,398 (68.5)|68.519724936663||28398
no|bd_09#prev_2021|25-64|cci_g|cci_g: title||||
no|bd_09#prev_2021|25-64|cci_g|cci_g: +3|1,503 (3.6)|3.62649294245385||1503
no|bd_09#prev_2021|25-64|cci_g|cci_g: 0|32,357 (78.1)|78.0721438050428||32357
no|bd_09#prev_2021|25-64|cci_g|cci_g: 1-2|7,585 (18.3)|18.3013632525033||7585
no|bd_09#prev_2021|25-64|age_index|age_index|38.2 (31.1;48.4)|31.0794520547945|48.4125683060109|38.202739726
no|bd_09#prev_2021|25-64|education_level|education_level: title||||
no|bd_09#prev_2021|25-64|education_level|education_level: long_education|3,793 (9.2)|9.15188804439618||3793
no|bd_09#prev_2021|25-64|education_level|education_level: medium_education|13,847 (33.4)|33.4105440945831||13847
no|bd_09#prev_2021|25-64|education_level|education_level: no_education|1,034 (2.5)|2.49487272288575||1034
no|bd_09#prev_2021|25-64|education_level|education_level: short_education|22,771 (54.9)|54.9426951381348||22771
no|bd_09#prev_2021|65+|__n|__n|3,355 (100.0)|100||3355
no|bd_09#prev_2021|65+|male|male|1,249 (37.2)|37.2280178837555||1249
no|bd_09#prev_2021|65+|cci_g|cci_g: title||||
no|bd_09#prev_2021|65+|cci_g|cci_g: +3|750 (22.4)|22.354694485842||750
no|bd_09#prev_2021|65+|cci_g|cci_g: 0|1,237 (36.9)|36.8703427719821||1237
no|bd_09#prev_2021|65+|cci_g|cci_g: 1-2|1,368 (40.8)|40.7749627421758||1368
no|bd_09#prev_2021|65+|age_index|age_index|71.9 (67.9;77.7)|67.8657534246575|77.6876712328767|71.909589041
no|bd_09#prev_2021|65+|education_level|education_level: title||||
no|bd_09#prev_2021|65+|education_level|education_level: long_education|571 (17.0)|17.0193740685543||571
no|bd_09#prev_2021|65+|education_level|education_level: medium_education|1,384 (41.3)|41.2518628912071||1384
no|bd_09#prev_2021|65+|education_level|education_level: no_education|196 (5.8)|5.84202682563338||196
no|bd_09#prev_2021|65+|education_level|education_level: short_education|1,204 (35.9)|35.886736214605||1204
no|bd_10#inc_2016_2021|0-24|__n|__n|9,167 (100.0)|100||9167
no|bd_10#inc_2016_2021|0-24|male|male|581 (6.3)|6.33795134722373||581
no|bd_10#inc_2016_2021|0-24|cci_g|cci_g: title||||
no|bd_10#inc_2016_2021|0-24|cci_g|cci_g: +3|8 (0.1)|0.0872695538344||8
no|bd_10#inc_2016_2021|0-24|cci_g|cci_g: 0|8,611 (93.9)|93.9347660085088||8611
no|bd_10#inc_2016_2021|0-24|cci_g|cci_g: 1-2|548 (6.0)|5.97796443765681||548
no|bd_10#inc_2016_2021|0-24|age_index|age_index|17.0 (14.6;20.3)|14.6164383561643|20.3013698630137|17.005337226
no|bd_10#inc_2016_2021|0-24|education_level|education_level: title||||
no|bd_10#inc_2016_2021|0-24|education_level|education_level: long_education|172 (1.9)|1.87629540743973||172
no|bd_10#inc_2016_2021|0-24|education_level|education_level: medium_education|1,718 (18.7)|18.7411366859386||1718
no|bd_10#inc_2016_2021|0-24|education_level|education_level: no_education|847 (9.2)|9.23966401221773||847
no|bd_10#inc_2016_2021|0-24|education_level|education_level: short_education|6,430 (70.1)|70.1429038944038||6430
no|bd_10#inc_2016_2021|25-64|__n|__n|1,287 (100.0)|100||1287
no|bd_10#inc_2016_2021|25-64|male|male|68 (5.3)|5.28360528360528||68
no|bd_10#inc_2016_2021|25-64|cci_g|cci_g: title||||
no|bd_10#inc_2016_2021|25-64|cci_g|cci_g: +3|8 (0.6)|0.62160062160062||8
no|bd_10#inc_2016_2021|25-64|cci_g|cci_g: 0|1,141 (88.7)|88.6557886557886||1141
no|bd_10#inc_2016_2021|25-64|cci_g|cci_g: 1-2|138 (10.7)|10.7226107226107||138
no|bd_10#inc_2016_2021|25-64|age_index|age_index|30.7 (27.1;38.0)|27.0864885096189|37.9835616438356|30.677131522
no|bd_10#inc_2016_2021|25-64|education_level|education_level: title||||
no|bd_10#inc_2016_2021|25-64|education_level|education_level: long_education|488 (37.9)|37.9176379176379||488
no|bd_10#inc_2016_2021|25-64|education_level|education_level: medium_education|523 (40.6)|40.6371406371406||523
no|bd_10#inc_2016_2021|25-64|education_level|education_level: no_education|29 (2.3)|2.25330225330225||29
no|bd_10#inc_2016_2021|25-64|education_level|education_level: short_education|247 (19.2)|19.1919191919191||247
no|bd_10#inc_2016_2021|65+|__n|__n|24 (100.0)|100||24
no|bd_10#inc_2016_2021|65+|male|male|*|M|M|M
no|bd_10#inc_2016_2021|65+|cci_g|cci_g: title||||
no|bd_10#inc_2016_2021|65+|cci_g|cci_g: +3|*|M|M|M
no|bd_10#inc_2016_2021|65+|cci_g|cci_g: 0|*|M|M|M
no|bd_10#inc_2016_2021|65+|cci_g|cci_g: 1-2|12 (50.0)|50||12
no|bd_10#inc_2016_2021|65+|age_index|age_index|69.2 (66.4;76.0)|66.4422075005614|76.0054794520548|69.188943783
no|bd_10#inc_2016_2021|65+|education_level|education_level: title||||
no|bd_10#inc_2016_2021|65+|education_level|education_level: long_education|*|M|M|M
no|bd_10#inc_2016_2021|65+|education_level|education_level: medium_education|*|M|M|M
no|bd_10#inc_2016_2021|65+|education_level|education_level: no_education|*|M|M|M
no|bd_10#inc_2016_2021|65+|education_level|education_level: short_education|*|M|M|M
no|bd_10#prev_2021|0-24|__n|__n|10,397 (100.0)|100||10397
no|bd_10#prev_2021|0-24|male|male|766 (7.4)|7.36750985861306||766
no|bd_10#prev_2021|0-24|cci_g|cci_g: title||||
no|bd_10#prev_2021|0-24|cci_g|cci_g: +3|22 (0.2)|0.21159949985572||22
no|bd_10#prev_2021|0-24|cci_g|cci_g: 0|9,748 (93.8)|93.757814754256||9748
no|bd_10#prev_2021|0-24|cci_g|cci_g: 1-2|627 (6.0)|6.03058574588823||627
no|bd_10#prev_2021|0-24|age_index|age_index|20.8 (17.8;23.0)|17.8273972602739|23.0136986301369|20.786885246
no|bd_10#prev_2021|0-24|education_level|education_level: title||||
no|bd_10#prev_2021|0-24|education_level|education_level: long_education|391 (3.8)|3.76070020198134||391
no|bd_10#prev_2021|0-24|education_level|education_level: medium_education|3,682 (35.4)|35.4140617485813||3682
no|bd_10#prev_2021|0-24|education_level|education_level: no_education|188 (1.8)|1.80821390785803||188
no|bd_10#prev_2021|0-24|education_level|education_level: short_education|6,136 (59.0)|59.0170241415793||6136
no|bd_10#prev_2021|25-64|__n|__n|11,578 (100.0)|100||11578
no|bd_10#prev_2021|25-64|male|male|484 (4.2)|4.1803420279841||484
no|bd_10#prev_2021|25-64|cci_g|cci_g: title||||
no|bd_10#prev_2021|25-64|cci_g|cci_g: +3|139 (1.2)|1.20055277249956||139
no|bd_10#prev_2021|25-64|cci_g|cci_g: 0|10,140 (87.6)|87.5798929003282||10140
no|bd_10#prev_2021|25-64|cci_g|cci_g: 1-2|1,299 (11.2)|11.2195543271722||1299
no|bd_10#prev_2021|25-64|age_index|age_index|33.8 (29.2;40.6)|29.1643835616438|40.6284153005464|33.793150685
no|bd_10#prev_2021|25-64|education_level|education_level: title||||
no|bd_10#prev_2021|25-64|education_level|education_level: long_education|5,369 (46.4)|46.372430471584||5369
no|bd_10#prev_2021|25-64|education_level|education_level: medium_education|3,984 (34.4)|34.4100880981171||3984
no|bd_10#prev_2021|25-64|education_level|education_level: no_education|71 (0.6)|0.61323199170841||71
no|bd_10#prev_2021|25-64|education_level|education_level: short_education|2,154 (18.6)|18.6042494385904||2154
no|bd_10#prev_2021|65+|__n|__n|106 (100.0)|100||106
no|bd_10#prev_2021|65+|male|male|8 (7.5)|7.54716981132075||8
no|bd_10#prev_2021|65+|cci_g|cci_g: title||||
no|bd_10#prev_2021|65+|cci_g|cci_g: +3|18 (17.0)|16.9811320754717||18
no|bd_10#prev_2021|65+|cci_g|cci_g: 0|45 (42.5)|42.4528301886792||45
no|bd_10#prev_2021|65+|cci_g|cci_g: 1-2|43 (40.6)|40.566037735849||43
no|bd_10#prev_2021|65+|age_index|age_index|70.4 (66.8;74.6)|66.8109589041095|74.5753424657534|70.421917808
no|bd_10#prev_2021|65+|education_level|education_level: title||||
no|bd_10#prev_2021|65+|education_level|education_level: long_education|*|M|M|M
no|bd_10#prev_2021|65+|education_level|education_level: medium_education|47 (44.3)|44.3396226415094||47
no|bd_10#prev_2021|65+|education_level|education_level: no_education|*|M|M|M
no|bd_10#prev_2021|65+|education_level|education_level: short_education|29 (27.4)|27.3584905660377||29
no|bd_11#inc_2016_2021|0-24|__n|__n|10,032 (100.0)|100||10032
no|bd_11#inc_2016_2021|0-24|male|male|5,396 (53.8)|53.7878787878787||5396
no|bd_11#inc_2016_2021|0-24|cci_g|cci_g: title||||
no|bd_11#inc_2016_2021|0-24|cci_g|cci_g: +3|87 (0.9)|0.86722488038277||87
no|bd_11#inc_2016_2021|0-24|cci_g|cci_g: 0|8,971 (89.4)|89.4238437001595||8971
no|bd_11#inc_2016_2021|0-24|cci_g|cci_g: 1-2|974 (9.7)|9.70893141945773||974
no|bd_11#inc_2016_2021|0-24|age_index|age_index|11.1 (5.7;17.1)|5.71506849315068|17.0876712328767|11.145205479
no|bd_11#inc_2016_2021|0-24|education_level|education_level: title||||
no|bd_11#inc_2016_2021|0-24|education_level|education_level: long_education|52 (0.5)|0.51834130781499||52
no|bd_11#inc_2016_2021|0-24|education_level|education_level: medium_education|609 (6.1)|6.07057416267942||609
no|bd_11#inc_2016_2021|0-24|education_level|education_level: no_education|5,926 (59.1)|59.0709728867623||5926
no|bd_11#inc_2016_2021|0-24|education_level|education_level: short_education|3,445 (34.3)|34.3401116427432||3445
no|bd_11#inc_2016_2021|25-64|__n|__n|6,537 (100.0)|100||6537
no|bd_11#inc_2016_2021|25-64|male|male|3,549 (54.3)|54.2909591555759||3549
no|bd_11#inc_2016_2021|25-64|cci_g|cci_g: title||||
no|bd_11#inc_2016_2021|25-64|cci_g|cci_g: +3|779 (11.9)|11.9167813981948||779
no|bd_11#inc_2016_2021|25-64|cci_g|cci_g: 0|3,667 (56.1)|56.0960685329662||3667
no|bd_11#inc_2016_2021|25-64|cci_g|cci_g: 1-2|2,091 (32.0)|31.9871500688389||2091
no|bd_11#inc_2016_2021|25-64|age_index|age_index|51.9 (40.6;58.8)|40.6191780821917|58.8173216558125|51.882513661
no|bd_11#inc_2016_2021|25-64|education_level|education_level: title||||
no|bd_11#inc_2016_2021|25-64|education_level|education_level: long_education|1,425 (21.8)|21.7989903625516||1425
no|bd_11#inc_2016_2021|25-64|education_level|education_level: medium_education|2,768 (42.3)|42.343582683188||2768
no|bd_11#inc_2016_2021|25-64|education_level|education_level: no_education|334 (5.1)|5.10937739024017||334
no|bd_11#inc_2016_2021|25-64|education_level|education_level: short_education|2,010 (30.7)|30.7480495640201||2010
no|bd_11#inc_2016_2021|65+|__n|__n|7,318 (100.0)|100||7318
no|bd_11#inc_2016_2021|65+|male|male|3,925 (53.6)|53.6348729160973||3925
no|bd_11#inc_2016_2021|65+|cci_g|cci_g: title||||
no|bd_11#inc_2016_2021|65+|cci_g|cci_g: +3|2,048 (28.0)|27.9857884667942||2048
no|bd_11#inc_2016_2021|65+|cci_g|cci_g: 0|1,839 (25.1)|25.1298168898606||1839
no|bd_11#inc_2016_2021|65+|cci_g|cci_g: 1-2|3,431 (46.9)|46.8843946433451||3431
no|bd_11#inc_2016_2021|65+|age_index|age_index|75.7 (70.9;81.2)|70.8539561344412|81.2096788681787|75.685369414
no|bd_11#inc_2016_2021|65+|education_level|education_level: title||||
no|bd_11#inc_2016_2021|65+|education_level|education_level: long_education|1,230 (16.8)|16.8078710030062||1230
no|bd_11#inc_2016_2021|65+|education_level|education_level: medium_education|3,224 (44.1)|44.0557529379611||3224
no|bd_11#inc_2016_2021|65+|education_level|education_level: no_education|468 (6.4)|6.39518994260727||468
no|bd_11#inc_2016_2021|65+|education_level|education_level: short_education|2,396 (32.7)|32.7411861164252||2396
no|bd_11#prev_2021|0-24|__n|__n|28,065 (100.0)|100||28065
no|bd_11#prev_2021|0-24|male|male|14,876 (53.0)|53.0055228932834||14876
no|bd_11#prev_2021|0-24|cci_g|cci_g: title||||
no|bd_11#prev_2021|0-24|cci_g|cci_g: +3|449 (1.6)|1.59985747372171||449
no|bd_11#prev_2021|0-24|cci_g|cci_g: 0|24,597 (87.6)|87.6429716729022||24597
no|bd_11#prev_2021|0-24|cci_g|cci_g: 1-2|3,019 (10.8)|10.757170853376||3019
no|bd_11#prev_2021|0-24|age_index|age_index|17.0 (12.0;21.1)|12.0109289617486|21.0904109589041|17.002739726
no|bd_11#prev_2021|0-24|education_level|education_level: title||||
no|bd_11#prev_2021|0-24|education_level|education_level: long_education|329 (1.2)|1.17227863887404||329
no|bd_11#prev_2021|0-24|education_level|education_level: medium_education|3,669 (13.1)|13.0732228754676||3669
no|bd_11#prev_2021|0-24|education_level|education_level: no_education|8,727 (31.1)|31.0956707642971||8727
no|bd_11#prev_2021|0-24|education_level|education_level: short_education|15,340 (54.7)|54.6588277213611||15340
no|bd_11#prev_2021|25-64|__n|__n|33,004 (100.0)|100||33004
no|bd_11#prev_2021|25-64|male|male|16,416 (49.7)|49.7394255241788||16416
no|bd_11#prev_2021|25-64|cci_g|cci_g: title||||
no|bd_11#prev_2021|25-64|cci_g|cci_g: +3|1,814 (5.5)|5.49630347836625||1814
no|bd_11#prev_2021|25-64|cci_g|cci_g: 0|24,254 (73.5)|73.4880620530844||24254
no|bd_11#prev_2021|25-64|cci_g|cci_g: 1-2|6,936 (21.0)|21.0156344685492||6936
no|bd_11#prev_2021|25-64|age_index|age_index|45.8 (34.2;55.5)|34.1780821917808|55.4657534246575|45.775342466
no|bd_11#prev_2021|25-64|education_level|education_level: title||||
no|bd_11#prev_2021|25-64|education_level|education_level: long_education|7,189 (21.8)|21.7822082171857||7189
no|bd_11#prev_2021|25-64|education_level|education_level: medium_education|12,353 (37.4)|37.428796509514||12353
no|bd_11#prev_2021|25-64|education_level|education_level: no_education|1,155 (3.5)|3.49957580899284||1155
no|bd_11#prev_2021|25-64|education_level|education_level: short_education|12,307 (37.3)|37.2894194643073||12307
no|bd_11#prev_2021|65+|__n|__n|15,006 (100.0)|100||15006
no|bd_11#prev_2021|65+|male|male|7,697 (51.3)|51.2928162068506||7697
no|bd_11#prev_2021|65+|cci_g|cci_g: title||||
no|bd_11#prev_2021|65+|cci_g|cci_g: +3|3,452 (23.0)|23.004131680661||3452
no|bd_11#prev_2021|65+|cci_g|cci_g: 0|4,972 (33.1)|33.1334133013461||4972
no|bd_11#prev_2021|65+|cci_g|cci_g: 1-2|6,582 (43.9)|43.8624550179928||6582
no|bd_11#prev_2021|65+|age_index|age_index|75.1 (70.1;80.6)|70.1013698630137|80.5573770491803|75.084931507
no|bd_11#prev_2021|65+|education_level|education_level: title||||
no|bd_11#prev_2021|65+|education_level|education_level: long_education|2,646 (17.6)|17.6329468212714||2646
no|bd_11#prev_2021|65+|education_level|education_level: medium_education|6,682 (44.5)|44.5288551246168||6682
no|bd_11#prev_2021|65+|education_level|education_level: no_education|888 (5.9)|5.91763294682127||888
no|bd_11#prev_2021|65+|education_level|education_level: short_education|4,790 (31.9)|31.9205651072904||4790
no|bd_12#inc_2016_2021|0-24|__n|__n|44,001 (100.0)|100||44001
no|bd_12#inc_2016_2021|0-24|male|male|12,746 (29.0)|28.9675234653757||12746
no|bd_12#inc_2016_2021|0-24|cci_g|cci_g: title||||
no|bd_12#inc_2016_2021|0-24|cci_g|cci_g: +3|106 (0.2)|0.24090361582691||106
no|bd_12#inc_2016_2021|0-24|cci_g|cci_g: 0|40,772 (92.7)|92.6615304197631||40772
no|bd_12#inc_2016_2021|0-24|cci_g|cci_g: 1-2|3,123 (7.1)|7.0975659644099||3123
no|bd_12#inc_2016_2021|0-24|age_index|age_index|18.7 (14.7;22.0)|14.7095890410958|22.0246575342465|18.693150685
no|bd_12#inc_2016_2021|0-24|education_level|education_level: title||||
no|bd_12#inc_2016_2021|0-24|education_level|education_level: long_education|1,377 (3.1)|3.12947433012886||1377
no|bd_12#inc_2016_2021|0-24|education_level|education_level: medium_education|10,576 (24.0)|24.0358173677871||10576
no|bd_12#inc_2016_2021|0-24|education_level|education_level: no_education|7,347 (16.7)|16.6973477875502||7347
no|bd_12#inc_2016_2021|0-24|education_level|education_level: short_education|24,701 (56.1)|56.1373605145337||24701
no|bd_12#inc_2016_2021|25-64|__n|__n|69,810 (100.0)|100||69810
no|bd_12#inc_2016_2021|25-64|male|male|18,974 (27.2)|27.1794871794871||18974
no|bd_12#inc_2016_2021|25-64|cci_g|cci_g: title||||
no|bd_12#inc_2016_2021|25-64|cci_g|cci_g: +3|1,070 (1.5)|1.53273170032946||1070
no|bd_12#inc_2016_2021|25-64|cci_g|cci_g: 0|60,253 (86.3)|86.3099842429451||60253
no|bd_12#inc_2016_2021|25-64|cci_g|cci_g: 1-2|8,487 (12.2)|12.1572840567254||8487
no|bd_12#inc_2016_2021|25-64|age_index|age_index|41.8 (32.7;50.4)|32.7431693989071|50.4486563365521|41.847125533
no|bd_12#inc_2016_2021|25-64|education_level|education_level: title||||
no|bd_12#inc_2016_2021|25-64|education_level|education_level: long_education|23,630 (33.8)|33.8490187652198||23630
no|bd_12#inc_2016_2021|25-64|education_level|education_level: medium_education|28,978 (41.5)|41.5098123478011||28978
no|bd_12#inc_2016_2021|25-64|education_level|education_level: no_education|2,919 (4.2)|4.1813493768801||2919
no|bd_12#inc_2016_2021|25-64|education_level|education_level: short_education|14,283 (20.5)|20.4598195100988||14283
no|bd_12#inc_2016_2021|65+|__n|__n|6,705 (100.0)|100||6705
no|bd_12#inc_2016_2021|65+|male|male|2,295 (34.2)|34.228187919463||2295
no|bd_12#inc_2016_2021|65+|cci_g|cci_g: title||||
no|bd_12#inc_2016_2021|65+|cci_g|cci_g: +3|910 (13.6)|13.5719612229679||910
no|bd_12#inc_2016_2021|65+|cci_g|cci_g: 0|3,423 (51.1)|51.0514541387024||3423
no|bd_12#inc_2016_2021|65+|cci_g|cci_g: 1-2|2,372 (35.4)|35.3765846383296||2372
no|bd_12#inc_2016_2021|65+|age_index|age_index|72.3 (68.4;77.2)|68.4109589041096|77.1935773635751|72.334246575
no|bd_12#inc_2016_2021|65+|education_level|education_level: title||||
no|bd_12#inc_2016_2021|65+|education_level|education_level: long_education|1,228 (18.3)|18.3146905294556||1228
no|bd_12#inc_2016_2021|65+|education_level|education_level: medium_education|3,051 (45.5)|45.5033557046979||3051
no|bd_12#inc_2016_2021|65+|education_level|education_level: no_education|414 (6.2)|6.1744966442953||414
no|bd_12#inc_2016_2021|65+|education_level|education_level: short_education|2,012 (30.0)|30.007457121551||2012
no|bd_12#prev_2021|0-24|__n|__n|50,071 (100.0)|100||50071
no|bd_12#prev_2021|0-24|male|male|18,259 (36.5)|36.4662179704819||18259
no|bd_12#prev_2021|0-24|cci_g|cci_g: title||||
no|bd_12#prev_2021|0-24|cci_g|cci_g: +3|122 (0.2)|0.24365401130394||122
no|bd_12#prev_2021|0-24|cci_g|cci_g: 0|45,985 (91.8)|91.8395877853448||45985
no|bd_12#prev_2021|0-24|cci_g|cci_g: 1-2|3,964 (7.9)|7.91675820335124||3964
no|bd_12#prev_2021|0-24|age_index|age_index|20.6 (17.4;23.0)|17.4219178082191|23.0191780821917|20.642076503
no|bd_12#prev_2021|0-24|education_level|education_level: title||||
no|bd_12#prev_2021|0-24|education_level|education_level: long_education|1,929 (3.9)|3.85252940824029||1929
no|bd_12#prev_2021|0-24|education_level|education_level: medium_education|16,439 (32.8)|32.8313794411935||16439
